chan_idx,lat,lon,depth,chan_m,utm_x,utm_y,x,y
28310.0,45.280043,-124.65897,-503.40027,57806.32171392441,369886.4352426106,5015399.042445573,65339.64563290478,30287.532504596747
28311.0,45.28004,-124.659,-503.41052,57808.36361861229,369884.0754794084,5015398.757590433,65342.00539610698,30287.247649456374
28312.0,45.280037,-124.65903,-503.42066,57810.40552330017,369881.7157159566,5015398.47273617,65344.36515955877,30286.962795193307
28313.0,45.280033,-124.65905,-503.42835,57812.44742798805,369880.1379675105,5015398.060649,65345.94290800486,30286.55070802383
28314.0,45.28003,-124.65908,-503.43838,57814.489332675934,369877.7782035637,5015397.7757961955,65348.30267195165,30286.265855219215
28315.0,45.280027,-124.6591,-503.44555,57816.531237363815,369876.2027410573,5015397.474802408,65349.878134458035,30285.96486143209
28316.0,45.280024,-124.65913,-503.45562,57818.5731420517,369873.84297665674,5015397.189951065,65352.23789885861,30285.68001008872
28317.0,45.280021,-124.65915,-503.46285,57820.61504673958,369872.267513777,5015396.888958252,65353.81336173834,30285.379017275758
28318.0,45.280017,-124.65918,-503.47356,57822.65695142746,369869.90546240564,5015396.493015964,65356.17541310971,30284.983074987307
28319.0,45.280014,-124.65921,-503.48401,57824.69885611534,369867.54569726455,5015396.208166959,65358.53517825081,30284.698225982487
28320.0,45.280011,-124.65923,-503.49153,57826.74076080322,369865.9702337819,5015395.907175701,65360.11064173345,30284.397234724835
28321.0,45.280008,-124.65926,-503.5024,57828.782665491104,369863.6104681849,5015395.6223281585,65362.47040733043,30284.11238718219
28322.0,45.280005,-124.65928,-503.51023,57830.824570178986,369862.03500432905,5015395.321337876,65364.0458711863,30283.811396899633
28323.0,45.280001,-124.65931,-503.52206,57832.86647486687,369859.6729515847,5015394.925399386,65366.407923930674,30283.415458410047
28324.0,45.279998,-124.65933,-503.53029,57834.90837955475,369858.0974873301,5015394.624410078,65367.98338818527,30283.114469101653
28325.0,45.279995,-124.65936,-503.54245,57836.95028424263,369855.7377207843,5015394.339565455,65370.34315473103,30282.829624478705
28326.0,45.279992,-124.65938,-503.55119,57838.99218893051,369854.1622561606,5015394.03857712,65371.91861935478,30282.528636143543
28327.0,45.279989,-124.65941,-503.56411,57841.03409361839,369851.8024891629,5015393.753733959,65374.27838635247,30282.243792982772
28328.0,45.279985,-124.65944,-503.5777,57843.075998306274,369849.44043504156,5015393.357799266,65376.6404404738,30281.847858290188
28329.0,45.279982,-124.65946,-503.58703,57845.117902994156,369847.8649698108,5015393.056812491,65378.215905704536,30281.54687151499
28330.0,45.279979,-124.65949,-503.60077,57847.15980768204,369845.50520207064,5015392.771971666,65380.57567344472,30281.262030689977
28331.0,45.279976,-124.65951,-503.61034,57849.20171236992,369843.9297364686,5015392.470985862,65382.151139046764,30280.96104488615
28332.0,45.279972,-124.65954,-503.62472,57851.2436170578,369841.5676812611,5015392.075054094,65384.51319425425,30280.56511311792
28333.0,45.279969,-124.65956,-503.63447,57853.28552174568,369839.99221526243,5015391.774069266,65386.08866025292,30280.264128290117
28334.0,45.279966,-124.65959,-503.64885,57855.32742643356,369837.63244657335,5015391.489231362,65388.44842894201,30279.97929038573
28335.0,45.279963,-124.65962,-503.66335,57857.369331121445,369835.2726776348,5015391.204394334,65390.80819788057,30279.69445335772
28336.0,45.27996,-124.65964,-503.67329,57859.411235809326,369833.6972110566,5015390.903411064,65392.38366445876,30279.39347008802
28337.0,45.279956,-124.65967,-503.68813,57861.45314049721,369831.3351544761,5015390.507483092,65394.745721039246,30278.99754211586
28338.0,45.279953,-124.65969,-503.69811,57863.49504518509,369829.7596874992,5015390.206500797,65396.321188016154,30278.696559820324
28339.0,45.27995,-124.65972,-503.71283,57865.53694987297,369827.3999176137,5015389.921666691,65398.68095790164,30278.411725714803
28340.0,45.279947,-124.65974,-503.72282,57867.57885456085,369825.8244502656,5015389.620685369,65400.25642524974,30278.1107443925
28341.0,45.279944,-124.65977,-503.73758,57869.62075924873,369823.4646799264,5015389.335852724,65402.616195588955,30277.82591174729
28342.0,45.27994,-124.65979,-503.74767,57871.662663936615,369821.8869248501,5015388.923779971,65404.19395066524,30277.41383899469
28343.0,45.279937,-124.65982,-503.76241,57873.7045686245,369819.52715401584,5015388.638948786,65406.55372149951,30277.129007809795
28344.0,45.279934,-124.65985,-503.77712,57875.74647331238,369817.167382934,5015388.354118478,65408.91349258134,30276.844177501276
28345.0,45.279931,-124.65987,-503.78702,57877.78837800026,369815.5919146097,5015388.053139687,65410.48896090564,30276.543198710307
28346.0,45.279927,-124.6599,-503.80178,57879.83028268814,369813.229855568,5015387.657218436,65412.85101994738,30276.147277459502
28347.0,45.279924,-124.65992,-503.81162,57881.87218737602,369811.65438684495,5015387.356240621,65414.426488670404,30275.84629964456
28348.0,45.279921,-124.65995,-503.82641,57883.914092063904,369809.29461481434,5015387.071413234,65416.78626070102,30275.5614722576
28349.0,45.279918,-124.65997,-503.83662,57885.955996751785,369807.7191457181,5015386.770436391,65418.36172979727,30275.260495414957
28350.0,45.279915,-124.66,-503.85212,57887.99790143967,369805.35937323363,5015386.485610466,65420.721502281725,30274.975669490173
28351.0,45.279911,-124.66003,-503.86808,57890.03980612755,369802.9973128169,5015386.089693011,65423.08356269845,30274.579752034508
28352.0,45.279908,-124.66005,-503.87894,57892.08171081543,369801.42184311774,5015385.788717728,65424.65903239761,30274.27877675183
28353.0,45.279905,-124.66008,-503.89531,57894.12361550331,369799.06206989073,5015385.503894139,65427.018805624626,30273.993953162804
28354.0,45.279902,-124.6601,-503.90646,57896.16552019119,369797.4865998203,5015385.202919831,65428.59427569504,30273.69297885429
28355.0,45.279899,-124.66013,-503.92318,57898.207424879074,369795.12682613946,5015384.918097702,65430.9540493759,30273.408156725578
28356.0,45.279895,-124.66015,-503.93465,57900.249329566956,369793.5490678462,5015384.506031962,65432.53180766915,30272.996090985835
28357.0,45.279892,-124.66018,-503.95156,57902.29123425484,369791.18929367035,5015384.221211294,65434.891581845004,30272.711270317435
28358.0,45.279889,-124.6602,-503.963,57904.33313894272,369789.6138228299,5015383.920238932,65436.467052685446,30272.410297955386
28359.0,45.279886,-124.66023,-503.97994,57906.3750436306,369787.2540482003,5015383.635419725,65438.82682731503,30272.125478749163
28360.0,45.279883,-124.66026,-503.9968,57908.41694831848,369784.8942733232,5015383.350601396,65441.186602192174,30271.840660419315
28361.0,45.279879,-124.66028,-504.00831,57910.45885300636,369783.31651387713,5015382.938538187,65442.76436163823,30271.428597210906
28362.0,45.279876,-124.66031,-504.02492,57912.500757694244,369780.9567385049,5015382.653721319,65445.12413701048,30271.143780342303
28363.0,45.279873,-124.66033,-504.03606,57914.542662382126,369779.38126668625,5015382.352751489,65446.699608829105,30270.84281051252
28364.0,45.27987,-124.66036,-504.05222,57916.58456707001,369777.02149086026,5015382.06793608,65449.05938465509,30270.5579951033
28365.0,45.279866,-124.66038,-504.06323,57918.62647175789,369775.4437305069,5015381.655874821,65450.637145008484,30270.14593384508
28366.0,45.279863,-124.66041,-504.07877,57920.66837644577,369773.08395418583,5015381.371060872,65452.996921329526,30269.861119896173
28367.0,45.27986,-124.66044,-504.09383,57922.71028113365,369770.72417761723,5015381.0862478,65455.356697898125,30269.57630682364
28368.0,45.279857,-124.66046,-504.10382,57924.75218582153,369769.14870482445,5015380.785280503,65456.93217069091,30269.275339527056
28369.0,45.279854,-124.66049,-504.11793,57926.794090509415,369766.7889278001,5015380.500468893,65459.291947715275,30268.9905279167
28370.0,45.27985,-124.66051,-504.12759,57928.835995197296,369765.2111662919,5015380.088410167,65460.86970922345,30268.578469190747
28371.0,45.279847,-124.66054,-504.14086,57930.87789988518,369762.85138877446,5015379.803600015,65463.22948674089,30268.29365903884
28372.0,45.279844,-124.66056,-504.14977,57932.91980457306,369761.27591521177,5015379.502634665,65464.80496030359,30267.99269368872
28373.0,45.279841,-124.66059,-504.16237,57934.96170926094,369758.91613724054,5015379.217825975,65467.16473827482,30267.707884998992
28374.0,45.279838,-124.66061,-504.17091,57937.00361394882,369757.34066330653,5015378.916861601,65468.740212208824,30267.406920624897
28375.0,45.279834,-124.66064,-504.18333,57939.0455186367,369754.9785963588,5015378.520961969,65471.10227915656,30267.011020992883
28376.0,45.279831,-124.66067,-504.19521,57941.087423324585,369752.618817643,5015378.236155617,65473.462057872384,30266.726214640774
28377.0,45.279828,-124.66069,-504.20339,57943.12932801247,369751.0433431041,5015377.9351928,65475.03753241128,30266.42525182385
28378.0,45.279825,-124.66072,-504.21506,57945.17123270035,369748.6835639365,5015377.650387907,65477.397311578854,30266.140446931124
28379.0,45.279821,-124.66074,-504.22357,57947.21313738823,369747.1058003662,5015377.238333661,65478.97507514915,30265.728392684832
28380.0,45.279818,-124.66077,-504.23525,57949.25504207611,369744.74602070346,5015376.953530231,65481.334854811896,30265.443589254282
28381.0,45.279815,-124.66079,-504.24348,57951.29694676399,369743.17054539465,5015376.652569361,65482.91033012071,30265.142628384754
28382.0,45.279812,-124.66082,-504.25536,57953.338851451874,369740.8107652783,5015376.367767391,65485.27011023706,30264.857826414518
28383.0,45.279809,-124.66085,-504.26745,57955.380756139755,369738.4509849123,5015376.082966298,65487.62989060307,30264.573025321588
28384.0,45.279805,-124.66087,-504.27657,57957.42266082764,369736.8732201872,5015375.670914584,65489.20765532815,30264.160973607562
28385.0,45.279802,-124.6609,-504.2892,57959.46456551552,369734.5134393281,5015375.386114949,65491.56743618724,30263.876173973083
28386.0,45.279799,-124.66092,-504.29835,57961.5064702034,369732.93796304316,5015375.085156613,65493.14291247219,30263.575215636753
28387.0,45.279796,-124.66095,-504.31173,57963.54837489128,369730.5781817303,5015374.80035844,65495.50269378506,30263.29041746352
28388.0,45.279793,-124.66097,-504.32149,57965.59027957916,369729.0027050741,5015374.499401078,65497.078170441266,30262.98946010135
28389.0,45.279789,-124.661,-504.33642,57967.632184267044,369726.6406342901,5015374.103511964,65499.44024122524,30262.593570987694
28390.0,45.279786,-124.66103,-504.35145,57969.674088954926,369724.2808522327,5015373.818716128,65501.800023282645,30262.30877515208
28391.0,45.279783,-124.66105,-504.3621,57971.71599364281,369722.70537497144,5015373.517760322,65503.375500543916,30262.007819346152
28392.0,45.27978,-124.66108,-504.37701,57973.75789833069,369720.3455924623,5015373.232965948,65505.73528305307,30261.723024971783
28393.0,45.279777,-124.6611,-504.38759,57975.79980301857,369718.7701148298,5015372.932011117,65507.310760685534,30261.42207014095
28394.0,45.279773,-124.66113,-504.40323,57977.84170770645,369716.40804267087,5015372.536125802,65509.67283284449,30261.026184826158
28395.0,45.27977,-124.66115,-504.41404,57979.88361239433,369714.8325646397,5015372.235171946,65511.24831087567,30260.72523096949
28396.0,45.279767,-124.66118,-504.42937,57981.925517082214,369712.4727811797,5015371.950380492,65513.60809433565,30260.440439515747
28397.0,45.279764,-124.6612,-504.44065,57983.967421770096,369710.8973027793,5015371.649427609,65515.183572736045,30260.13948663231
28398.0,45.27976,-124.66123,-504.45763,57986.00932645798,369708.53522953216,5015371.253545215,65517.54564598319,30259.743604239076
28399.0,45.279757,-124.66126,-504.47433,57988.05123114586,369706.1754453315,5015370.968756096,65519.90543018386,30259.45881512016
28400.0,45.279754,-124.66128,-504.48685,57990.09313583374,369704.59996632417,5015370.667804773,65521.48090919119,30259.15786379669
28401.0,45.279751,-124.66131,-504.5048,57992.13504052162,369702.2401816697,5015370.383017117,65523.84069384565,30258.87307614088
28402.0,45.279748,-124.66133,-504.51835,57994.1769452095,369700.6647022912,5015370.082066766,65525.41617322416,30258.57212578971
28403.0,45.279744,-124.66136,-504.539,57996.218849897385,369698.30262766907,5015369.686188171,65527.77824784629,30258.17624719441
28404.0,45.279741,-124.66138,-504.55379,57998.260754585266,369696.72714789375,5015369.385238795,65529.35372762161,30257.875297818333
28405.0,45.279738,-124.66141,-504.57508,58000.30265927315,369694.3673622885,5015369.10045406,65531.71351322683,30257.590513084084
28406.0,45.279735,-124.66144,-504.5975,58002.34456396103,369692.0075764378,5015368.815670202,65534.07329907757,30257.305729225278
28407.0,45.279732,-124.66146,-504.61446,58004.38646864891,369690.432096083,5015368.514722384,65535.64877943235,30257.004781407304
28408.0,45.279728,-124.66149,-504.64034,58006.42837333679,369688.0700200879,5015368.118847586,65538.01085542748,30256.608906609938
28409.0,45.279725,-124.66151,-504.65883,58008.47027802467,369686.4945393344,5015367.817900741,65539.58633618098,30256.307959764265
28410.0,45.279722,-124.66154,-504.6855,58010.512182712555,369684.1347525328,5015367.533119805,65541.94612298254,30256.02317882888
28411.0,45.279719,-124.66156,-504.70554,58012.55408740044,369682.5592714101,5015367.232173935,65543.52160410525,30255.722232958302
28412.0,45.279715,-124.66159,-504.73606,58014.59599208832,369680.1971943268,5015366.836302059,65545.88368118857,30255.326361082494
28413.0,45.279712,-124.66161,-504.7578,58016.6378967762,369678.62171280535,5015366.535357161,65547.45916271,30255.025416185148
28414.0,45.279709,-124.66164,-504.78921,58018.67980146408,369676.2619250549,5015366.250579145,65549.81895046047,30254.74063816853
28415.0,45.279706,-124.66167,-504.82185,58020.72170615196,369673.9021370589,5015365.965802007,65552.17873845645,30254.455861031078
28416.0,45.279703,-124.66169,-504.84584,58022.763610839844,369672.326654958,5015365.664858669,65553.75422055734,30254.154917692766
28417.0,45.279699,-124.66172,-504.88183,58024.805515527725,369669.9645764997,5015365.268990592,65556.11629901564,30253.759049615823
28418.0,45.279696,-124.66174,-504.90684,58026.84742021561,369668.38909400214,5015364.968048227,65557.69178151322,30253.458107250743
28419.0,45.279693,-124.66177,-504.94247,58028.88932490349,369666.0293050553,5015364.68327401,65560.05157046008,30253.17333303392
28420.0,45.27969,-124.66179,-504.9682,58030.93122959137,369664.45382218447,5015364.38233262,65561.62705333089,30252.872391643934
28421.0,45.279687,-124.66182,-505.00469,58032.97313427925,369662.09403278586,5015364.097559863,65563.9868427295,30252.587618886493
28422.0,45.279683,-124.66185,-505.04318,58035.01503896713,369659.73195295455,5015363.701695584,65566.3489225608,30252.191754607484
28423.0,45.27968,-124.66187,-505.06952,58037.056943655014,369658.1564694788,5015363.400755752,65567.92440603656,30251.8908147756
28424.0,45.279677,-124.6619,-505.10662,58039.098848342896,369655.79667933565,5015363.115985332,65570.28419617971,30251.60604435578
28425.0,45.279674,-124.66192,-505.13301,58041.14075303078,369654.2211954906,5015362.815046473,65571.85968002473,30251.30510549713
28426.0,45.279671,-124.66195,-505.17005,58043.18265771866,369651.8614048936,5015362.530277514,65574.21947062173,30251.020336537622
28427.0,45.279667,-124.66197,-505.19791,58045.22456240654,369650.28363032534,5015362.1182472315,65575.79724519001,30250.60830625519
28428.0,45.279664,-124.662,-505.23458,58047.26646709442,369647.9238392353,5015361.833479732,65578.15703628003,30250.323538755998
28429.0,45.279661,-124.66202,-505.26046,58049.3083717823,369646.3483546184,5015361.532542823,65579.73252089694,30250.022601846606
28430.0,45.279658,-124.66205,-505.2965,58051.350276470184,369643.98856307456,5015361.247776785,65582.0923124408,30249.737835808657
28431.0,45.279654,-124.66208,-505.33363,58053.392181158066,369641.6264807801,5015360.851919225,65584.45439473528,30249.34197824914
28432.0,45.279651,-124.6621,-505.3586,58055.43408584595,369640.0509955602,5015360.550983874,65586.02987995517,30249.04104289785
28433.0,45.279648,-124.66213,-505.39318,58057.47599053383,369637.69120327174,5015360.266220174,65588.38967224362,30248.75627919752
28434.0,45.279645,-124.66215,-505.41789,58059.51789522171,369636.1157176787,5015359.965285796,65589.96515783668,30248.455344819464
28435.0,45.279642,-124.66218,-505.45286,58061.55979990959,369633.7559249385,5015359.680523557,65592.32495057688,30248.17058258038
28436.0,45.279638,-124.6622,-505.47946,58063.60170459747,369632.1781483082,5015359.268497753,65593.90272720717,30247.75855677668
28437.0,45.279635,-124.66223,-505.5148,58065.643609285355,369629.8183550729,5015358.983736974,65596.26252044248,30247.47379599791
28438.0,45.279632,-124.66226,-505.55024,58067.685513973236,369627.45856158814,5015358.698977072,65598.62231392722,30247.189036095515
28439.0,45.279629,-124.66228,-505.57541,58069.72741866112,369625.88307502086,5015358.398045225,65600.1978004945,30246.888104248792
28440.0,45.279626,-124.66231,-505.61078,58071.769323349,369623.5232810823,5015358.113286784,65602.55759443308,30246.60334580764
28441.0,45.279622,-124.66233,-505.6373,58073.81122803688,369621.94550329715,5015357.701263514,65604.13537221821,30246.19132253807
28442.0,45.279619,-124.66236,-505.67232,58075.85313272476,369619.58570886555,5015357.416506532,65606.49516664981,30245.90656555537
28443.0,45.279616,-124.66238,-505.69699,58077.89503741264,369618.01022152626,5015357.115576633,65608.0706539891,30245.605635656975
28444.0,45.279613,-124.66241,-505.73142,58079.936942100525,369615.6504266409,5015356.830821114,65610.43044887448,30245.320880137384
28445.0,45.279609,-124.66243,-505.75705,58081.97884678841,369614.07264794846,5015356.418799792,65612.0082275669,30244.90885881614
28446.0,45.279606,-124.66246,-505.79062,58084.02075147629,369611.712852568,5015356.134045733,65614.36802294734,30244.624104756862
28447.0,45.279603,-124.66249,-505.82357,58086.06265616417,369609.3530569381,5015355.84929255,65616.72781857726,30244.33935157396
28448.0,45.2796,-124.66251,-505.8466,58088.10456085205,369607.7775686226,5015355.548365185,65618.30330689275,30244.03842420876
28449.0,45.279597,-124.66254,-505.87832,58090.14646553993,369605.41777254094,5015355.2636134615,65620.66310297442,30243.75367248524
28450.0,45.279593,-124.66256,-505.90185,58092.188370227814,369603.8399926936,5015354.851594672,65622.24088282173,30243.34165369533
28451.0,45.27959,-124.66259,-505.93211,58094.230274915695,369601.4801961169,5015354.566844411,65624.60067939846,30243.056903434917
28452.0,45.279587,-124.66261,-505.95316,58096.27217960358,369599.90470703156,5015354.265918993,65626.1761684838,30242.755978017114
28453.0,45.279584,-124.66264,-505.98176,58098.31408429146,369597.54491000087,5015353.981170191,65628.53596551449,30242.471229215153
28454.0,45.279581,-124.66267,-506.00927,58100.35598897934,369595.1851127208,5015353.696422267,65630.89576279453,30242.186481290497
28455.0,45.279577,-124.66269,-506.02984,58102.39789366722,369593.6073317188,5015353.28440601,65632.47354379657,30241.774465033785
28456.0,45.279574,-124.66272,-506.05604,58104.4397983551,369591.24753394554,5015352.999659547,65634.83334156981,30241.489718570374
28457.0,45.279571,-124.66274,-506.07453,58106.481703042984,369589.67204388406,5015352.69873666,65636.4088316313,30241.188795683905
28458.0,45.279568,-124.66277,-506.09971,58108.523607730865,369587.312245657,5015352.413991658,65638.76862985833,30240.90405068174
28459.0,45.279565,-124.66279,-506.11751,58110.56551241875,369585.7367552243,5015352.113069745,65640.34412029106,30240.603128768504
28460.0,45.279561,-124.66282,-506.14301,58112.60741710663,369583.3746650257,5015351.717233807,65642.70621048968,30240.20729283057
28461.0,45.279558,-124.66284,-506.16012,58114.64932179451,369581.79917419225,5015351.416312868,65644.28170132311,30239.9063718915
28462.0,45.279555,-124.66287,-506.18325,58116.69122648239,369579.4393750165,5015351.131570787,65646.64150049887,30239.621629810892
28463.0,45.279552,-124.6629,-506.20578,58118.73313117027,369577.0795755931,5015350.846829581,65649.00129992224,30239.336888604797
28464.0,45.279548,-124.66292,-506.22314,58120.775035858154,369575.501792529,5015350.434817805,65650.57908298634,30238.924876828678
28465.0,45.279545,-124.66295,-506.24466,58122.816940546036,369573.14199261065,5015350.150078061,65652.93888290471,30238.64013708476
28466.0,45.279542,-124.66297,-506.26,58124.85884523392,369571.56650080293,5015349.849159654,65654.51437471242,30238.339218677953
28467.0,45.279539,-124.663,-506.28051,58126.9007499218,369569.2067004288,5015349.56442137,65656.87417508656,30238.054480393417
28468.0,45.279536,-124.66302,-506.29519,58128.94265460968,369567.63120824995,5015349.263503939,65658.4496672654,30237.753562962636
28469.0,45.279532,-124.66305,-506.31604,58130.98455929756,369565.26911559014,5015348.86767472,65660.81175992521,30237.357733743265
28470.0,45.279529,-124.66308,-506.33494,58133.02646398544,369562.9093144754,5015348.582938774,65663.17156103998,30237.07299779728
28471.0,45.279526,-124.6631,-506.34856,58135.068368673325,369561.3338216916,5015348.2820229,65664.74705382378,30236.77208192367
28472.0,45.279523,-124.66313,-506.36647,58137.110273361206,369558.9740201231,5015347.997288412,65667.10685539228,30236.487347436137
28473.0,45.27952,-124.66315,-506.37941,58139.15217804909,369557.39852696797,5015347.696373514,65668.68234854739,30236.186432537623
28474.0,45.279516,-124.66318,-506.39766,58141.19408273697,369555.0364329312,5015347.300548093,65671.04444258416,30235.790607117116
28475.0,45.279513,-124.6632,-506.40995,58143.23598742485,369553.46093937743,5015346.999634167,65672.61993613793,30235.489693190902
28476.0,45.27951,-124.66323,-506.42583,58145.27789211273,369551.1011368601,5015346.714902603,65674.97973865527,30235.20496162679
28477.0,45.279507,-124.66325,-506.43736,58147.31979680061,369549.5256429351,5015346.413989652,65676.55523258023,30234.90404867567
28478.0,45.279503,-124.66328,-506.45336,58149.361701488495,369547.1635478142,5015346.018167151,65678.91732770117,30234.50822617486
28479.0,45.2795,-124.66331,-506.46731,58151.403606176376,369544.8037445542,5015345.733437924,65681.27713096113,30234.223496947438
28480.0,45.279497,-124.66333,-506.47761,58153.44551086426,369543.22825002426,5015345.432526531,65682.8526254911,30233.92258555442
28481.0,45.279494,-124.66336,-506.4905,58155.48741555214,369540.86844630854,5015345.147798764,65685.21242920682,30233.63785778731
28482.0,45.279491,-124.66338,-506.50013,58157.52932024002,369539.2929514074,5015344.846888345,65686.78792410798,30233.336947368458
28483.0,45.279487,-124.66341,-506.51344,58159.5712249279,369536.93085491145,5015344.451069644,65689.1500206039,30232.941128667444
28484.0,45.279484,-124.66343,-506.52248,58161.613129615784,369535.35535961157,5015344.150160197,65690.72551590379,30232.64021922089
28485.0,45.279481,-124.66346,-506.53353,58163.655034303665,369532.995554949,5015343.865435352,65693.08532056637,30232.35549437534
28486.0,45.279478,-124.66349,-506.54408,58165.69693899155,369530.6357500389,5015343.580711383,65695.44512547646,30232.070770407096
28487.0,45.279475,-124.66351,-506.55223,58167.73884367943,369529.06025416154,5015343.279803495,65697.02062135382,30231.769862518646
28488.0,45.279471,-124.66354,-506.56337,58169.78074836731,369526.69815628865,5015342.883988593,65699.3827192267,30231.374047616497
28489.0,45.279468,-124.66356,-506.57098,58171.82265305519,369525.12266001257,5015342.58308168,65700.95821550279,30231.073140704073
28490.0,45.279465,-124.66359,-506.57995,58173.86455774307,369522.76285415364,5015342.298360632,65703.31802136172,30230.788419655524
28491.0,45.279462,-124.66361,-506.58705,58175.906462430954,369521.18735750637,5015341.997454694,65704.89351800899,30230.487513717264
28492.0,45.279458,-124.66364,-506.5966,58177.948367118835,369518.82525854924,5015341.601642712,65707.25561696611,30230.091701735742
28493.0,45.279455,-124.66366,-506.60315,58179.99027180672,369517.24976150325,5015341.300737745,65708.83111401211,30229.79079676885
28494.0,45.279452,-124.66369,-506.61057,58182.0321764946,369514.8899546935,5015341.016019619,65711.19092082186,30229.506078642793
28495.0,45.279449,-124.66372,-506.61757,58184.07408118248,369512.5301476382,5015340.73130237,65713.55072787718,30229.22136139404
28496.0,45.279446,-124.66374,-506.6233,58186.11598587036,369510.9546500147,5015340.430398962,65715.12622550066,30228.920457986183
28497.0,45.279442,-124.66377,-506.63086,58188.15789055824,369508.59254968265,5015340.03459078,65717.4883258327,30228.524649803527
28498.0,45.279439,-124.66379,-506.6359,58190.199795246124,369507.0170516605,5015339.733688347,65719.06382385484,30228.223747370765
28499.0,45.279436,-124.66382,-506.64061,58192.241699934006,369504.65724365634,5015339.448974019,65721.42363185901,30227.93903304264
28500.0,45.279433,-124.66384,-506.64445,58194.28360462189,369503.0817452629,5015339.148072559,65722.99913025246,30227.63813158311
28501.0,45.27943,-124.66387,-506.6475,58196.32550930977,369500.72193680296,5015338.863359691,65725.3589387124,30227.353418714367
28502.0,45.279426,-124.6639,-506.65085,58198.36741399765,369498.359835096,5015338.467555306,65727.72104041936,30226.957614329644
28503.0,45.279423,-124.66392,-506.65298,58200.40931868553,369496.7843360976,5015338.166655405,65729.29653941776,30226.656714429148
28504.0,45.27942,-124.66395,-506.65372,58202.45122337341,369494.42452689714,5015337.881944875,65731.65634861821,30226.372003898956
28505.0,45.279417,-124.66397,-506.65496,58204.493128061295,369492.8490275275,5015337.581045948,65733.23184798786,30226.071104971692
28506.0,45.279414,-124.664,-506.65454,58206.535032749176,369490.48921787326,5015337.296336879,65735.5916576421,30225.786395902745
28507.0,45.27941,-124.66402,-506.65608,58208.57693743706,369488.911424966,5015336.884346532,65737.16945054935,30225.374405555427
28508.0,45.279407,-124.66405,-506.65471,58210.61884212494,369486.55161481467,5015336.599638921,65739.52926070068,30225.08969794493
28509.0,45.279404,-124.66408,-506.65291,58212.66074681282,369484.1918044178,5015336.31493219,65741.88907109754,30224.804991213605
28510.0,45.279401,-124.6641,-506.6525,58214.7026515007,369482.6163040721,5015336.014035795,65743.46457144327,30224.504094818607
28511.0,45.279397,-124.66413,-506.65112,58216.74455618858,369480.2541999038,5015335.618238131,65745.82667561155,30224.108297154307
28512.0,45.279394,-124.66415,-506.65036,58218.786460876465,369478.67869915935,5015335.317342711,65747.402176356,30223.807401734404
28513.0,45.279391,-124.66418,-506.6478,58220.828365564346,369476.3188878136,5015335.032638897,65749.76198770176,30223.52269792091
28514.0,45.279388,-124.6642,-506.64694,58222.87027025223,369474.74338669796,5015334.7317444505,65751.3374888174,30223.22180347424
28515.0,45.279385,-124.66423,-506.64446,58224.91217494011,369472.3835748965,5015334.447042101,65753.69730061886,30222.937101124786
28516.0,45.279381,-124.66425,-506.64448,58226.95407962799,369470.80577992916,5015334.035056235,65755.2750955862,30222.52511525899
28517.0,45.279378,-124.66428,-506.64241,58228.99598431587,369468.44596763264,5015333.750355345,65757.63490788272,30222.24041436892
28518.0,45.279375,-124.66431,-506.64079,58231.037889003754,369466.0861550906,5015333.465655332,65759.99472042476,30221.955714356154
28519.0,45.279372,-124.66433,-506.64063,58233.079793691635,369464.5106529987,5015333.164763418,65761.57022251666,30221.65482244175
28520.0,45.279369,-124.66436,-506.63901,58235.12169837952,369462.1508400028,5015332.880064864,65763.93003551255,30221.370123887435
28521.0,45.279365,-124.66438,-506.63896,58237.1636030674,369460.5730438787,5015332.46808153,65765.50783163664,30220.958140553907
28522.0,45.279362,-124.66441,-506.63666,58239.20550775528,369458.2132303858,5015332.183384439,65767.86764512956,30220.6734434627
28523.0,45.279359,-124.66443,-506.63556,58241.24741244316,369456.637727526,5015331.882494472,65769.44314798934,30220.37255349569
28524.0,45.279356,-124.66446,-506.63285,58243.28931713104,369454.2779135793,5015331.597798841,65771.80296193605,30220.087857864797
28525.0,45.279352,-124.66449,-506.63056,58245.331221818924,369451.915805575,5015331.202011694,65774.16506994038,30219.692070717923
28526.0,45.279349,-124.66451,-506.62915,58247.373126506805,369450.3403021082,5015330.901123286,65775.74057340715,30219.391182309948
28527.0,45.279346,-124.66454,-506.62626,58249.41503119469,369447.9804874209,5015330.61642999,65778.10038809443,30219.10648901388
28528.0,45.279343,-124.66456,-506.62487,58251.45693588257,369446.4049835829,5015330.315542556,65779.67589193245,30218.80560158007
28529.0,45.27934,-124.66459,-506.62219,58253.49884057045,369444.0451684399,5015330.030850724,65782.03570707544,30218.52090974804
28530.0,45.279336,-124.66461,-506.62144,58255.54074525833,369442.46737025573,5015329.61887187,65783.61350525962,30218.108930894174
28531.0,45.279333,-124.66464,-506.61918,58257.58264994621,369440.1075546176,5015329.334181499,65785.97332089773,30217.82424052246
28532.0,45.27933,-124.66466,-506.61831,58259.624554634094,369438.53205000976,5015329.033296011,65787.5488255056,30217.52335503511
28533.0,45.279327,-124.66469,-506.61673,58261.666459321976,369436.17223391985,5015328.7486071,65789.90864159551,30217.23866612371
28534.0,45.279324,-124.66472,-506.61567,58263.70836400986,369433.8124175825,5015328.463919064,65792.26845793286,30216.953978087753
